TIPO_ELECCION;AÑO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;SECCION;MESA;CENSO;CENSO_ESCR_CERA;CENSO_CERE_ESCR;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;REFR_SI;REFR_NO;DATOS_OFICIALES
4;2015;5;1;1;41;20;2;6;A;616;616;0;0;259;372;11;4;465;0;0;S
4;2015;5;1;1;41;20;2;6;B;596;596;2;0;205;302;1;0;403;0;0;S
4;2015;5;1;1;41;20;2;7;A;549;549;0;0;129;192;6;7;304;0;0;S
4;2015;5;1;1;41;20;2;7;B;474;474;1;0;106;167;4;2;250;0;0;S
4;2015;5;1;1;41;20;2;8;U;703;703;1;0;196;296;7;8;426;0;0;S
4;2015;5;1;1;41;21;1;1;U;637;637;0;0;213;278;14;9;323;0;0;S
4;2015;5;1;1;41;21;1;2;A;423;423;0;0;111;147;5;4;194;0;0;S
4;2015;5;1;1;41;21;1;2;B;558;558;1;0;132;189;5;6;245;0;0;S
4;2015;5;1;1;41;21;1;2;C;586;586;0;0;162;218;9;8;264;0;0;S
4;2015;5;1;1;41;21;1;3;U;885;885;0;0;267;363;8;9;455;0;0;S
4;2015;5;1;1;41;21;1;4;A;645;645;2;0;194;246;10;8;297;0;0;S
4;2015;5;1;1;41;21;1;4;B;707;707;0;0;213;291;8;5;369;0;0;S
4;2015;5;1;1;41;21;1;5;A;531;531;0;0;140;200;10;8;267;0;0;S
4;2015;5;1;1;41;21;1;5;B;587;587;0;0;154;241;17;10;270;0;0;S
4;2015;5;1;1;41;21;1;5;C;636;636;4;0;165;238;7;5;308;0;0;S
4;2015;5;1;1;41;21;1;6;A;740;740;0;0;210;278;11;10;356;0;0;S
4;2015;5;1;1;41;21;1;6;B;710;710;0;0;210;274;8;12;319;0;0;S
4;2015;5;1;1;41;21;2;1;A;454;454;1;0;132;169;3;7;213;0;0;S
4;2015;5;1;1;41;21;2;1;B;506;506;0;0;148;196;3;7;251;0;0;S
4;2015;5;1;1;41;21;2;1;C;586;586;2;0;177;225;7;3;284;0;0;S
4;2015;5;1;1;41;21;2;2;A;600;600;0;0;163;215;6;4;279;0;0;S
4;2015;5;1;1;41;21;2;2;B;570;570;2;0;179;220;9;4;269;0;0;S
4;2015;5;1;1;41;21;2;3;A;445;445;0;0;114;164;3;4;194;0;0;S
4;2015;5;1;1;41;21;2;3;B;533;533;1;0;135;193;2;10;240;0;0;S
4;2015;5;1;1;41;21;2;4;A;460;460;0;0;107;165;7;7;215;0;0;S
4;2015;5;1;1;41;21;2;4;B;606;606;0;0;153;213;6;5;272;0;0;S
4;2015;5;1;1;41;21;2;4;C;515;515;1;0;144;190;7;5;246;0;0;S
4;2015;5;1;1;41;21;2;5;U;877;877;0;0;320;384;1;0;448;0;0;S
4;2015;5;1;1;41;21;2;6;A;592;592;1;0;177;228;6;5;268;0;0;S
4;2015;5;1;1;41;21;2;6;B;645;645;1;0;182;245;6;6;286;0;0;S
4;2015;5;1;1;41;21;2;7;U;750;750;1;0;203;266;4;7;323;0;0;S
4;2015;5;1;1;41;21;2;8;A;640;640;0;0;143;196;11;5;277;0;0;S
4;2015;5;1;1;41;21;2;8;B;651;651;2;0;148;214;5;6;293;0;0;S
4;2015;5;1;1;41;21;3;1;A;679;679;0;0;191;274;8;4;329;0;0;S
4;2015;5;1;1;41;21;3;1;B;636;636;1;0;190;251;6;5;316;0;0;S
4;2015;5;1;1;41;21;3;2;U;874;874;2;0;188;293;16;8;400;0;0;S
4;2015;5;1;1;18;149;1;2;A;617;617;2;0;205;334;6;15;409;0;0;S
4;2015;5;1;1;18;149;1;2;B;761;761;0;0;288;424;13;16;523;0;0;S
4;2015;5;1;1;18;149;1;3;A;795;795;10;0;208;333;15;4;439;0;0;S
4;2015;5;1;1;18;149;1;3;B;778;778;8;0;226;328;8;5;456;0;0;S
4;2015;5;1;1;18;149;1;4;U;960;960;7;0;226;367;13;3;491;0;0;S
4;2015;5;1;1;18;150;1;1;A;682;682;4;0;250;348;5;8;416;0;0;S
4;2015;5;1;1;18;150;1;1;B;782;782;2;0;308;412;5;12;487;0;0;S
4;2015;5;1;1;18;150;1;2;A;756;756;9;0;254;336;4;7;400;0;0;S
4;2015;5;1;1;18;150;1;2;B;786;786;8;0;250;338;4;6;413;0;0;S
4;2015;5;1;1;18;150;2;1;A;757;757;2;0;300;413;7;10;495;0;0;S
4;2015;5;1;1;18;150;2;1;B;587;587;1;0;220;305;4;5;380;0;0;S
4;2015;5;1;1;18;150;2;1;C;618;618;0;0;264;345;8;10;429;0;0;S
4;2015;5;1;1;18;150;2;2;A;827;827;4;0;292;426;2;10;503;0;0;S
4;2015;5;1;1;18;150;2;2;B;942;942;2;0;352;506;14;15;573;0;0;S
4;2015;5;1;1;18;151;1;1;U;264;264;5;0;120;170;6;1;221;0;0;S
4;2015;5;1;1;18;152;1;1;U;939;939;2;0;438;603;7;27;686;0;0;S
4;2015;5;1;1;18;153;1;1;A;794;794;0;0;260;374;7;8;477;0;0;S
4;2015;5;1;1;18;153;1;1;B;723;723;0;0;221;315;12;3;437;0;0;S
4;2015;5;1;1;18;153;1;2;A;685;685;2;0;193;293;11;7;392;0;0;S
4;2015;5;1;1;18;153;1;2;B;719;719;1;0;225;321;9;2;422;0;0;S
4;2015;5;1;1;18;153;1;3;A;639;639;4;0;218;299;6;9;349;0;0;S
4;2015;5;1;1;18;153;1;3;B;597;597;1;0;189;276;8;6;332;0;0;S
4;2015;5;1;1;18;153;1;4;A;725;725;2;0;237;366;6;1;464;0;0;S
4;2015;5;1;1;18;153;1;4;B;765;765;1;0;242;362;9;1;474;0;0;S
4;2015;5;1;1;18;153;1;5;A;820;820;0;0;229;318;15;3;429;0;0;S
4;2015;5;1;1;18;153;1;5;B;765;765;1;0;222;310;12;4;430;0;0;S
4;2015;5;1;1;18;153;1;6;U;811;811;0;0;286;387;7;13;501;0;0;S
4;2015;5;1;1;18;153;1;7;U;515;516;0;0;181;257;8;5;324;0;0;S
4;2015;5;1;1;18;154;1;1;A;523;523;1;0;190;288;6;1;374;0;0;S
4;2015;5;1;1;18;154;1;1;B;491;491;4;0;209;315;5;3;390;0;0;S
4;2015;5;1;1;18;157;1;1;A;529;529;9;0;216;323;2;6;401;0;0;S
4;2015;5;1;1;18;157;1;1;B;600;600;4;0;235;349;1;7;436;0;0;S
4;2015;5;1;1;18;158;1;1;A;624;624;1;0;207;308;5;17;390;0;0;S
4;2015;5;1;1;18;158;1;1;B;600;600;1;0;214;304;5;14;394;0;0;S
4;2015;5;1;1;18;158;1;1;C;650;650;0;0;218;317;7;25;385;0;0;S
4;2015;5;1;1;18;158;1;2;U;759;759;1;0;250;380;5;8;481;0;0;S
4;2015;5;1;1;18;158;1;3;A;934;934;1;0;265;390;9;5;491;0;0;S
4;2015;5;1;1;18;158;1;3;B;888;888;0;0;296;420;9;10;501;0;0;S
4;2015;5;1;1;18;158;2;1;U;631;631;0;0;177;240;3;3;316;0;0;S
4;2015;5;1;1;18;158;2;2;A;598;598;0;0;133;200;1;5;280;0;0;S
4;2015;5;1;1;18;158;2;2;B;498;498;0;0;118;181;4;4;260;0;0;S
4;2015;5;1;1;18;158;3;1;A;608;608;0;0;183;264;7;17;354;0;0;S
4;2015;5;1;1;18;158;3;1;B;636;636;1;0;234;303;4;7;388;0;0;S
4;2015;5;1;1;18;158;3;2;A;733;733;3;0;272;411;8;14;503;0;0;S
4;2015;5;1;1;18;158;3;2;B;338;338;2;0;144;187;3;6;211;0;0;S
4;2015;5;1;1;18;159;1;1;A;831;831;11;0;394;567;3;14;665;0;0;S
4;2015;5;1;1;18;159;1;1;B;216;216;0;0;88;135;0;0;174;0;0;S
4;2015;5;1;1;18;162;1;1;A;471;471;48;0;190;289;5;9;368;0;0;S
4;2015;5;1;1;18;162;1;1;B;620;620;84;0;283;424;2;1;484;0;0;S
4;2015;5;1;1;18;163;1;1;U;342;342;6;0;110;202;4;11;276;0;0;S
4;2015;5;1;1;18;164;1;1;A;511;511;0;0;172;278;9;17;361;0;0;S
4;2015;5;1;1;18;164;1;1;B;545;545;0;0;185;278;3;10;354;0;0;S
4;2015;5;1;1;18;164;1;2;A;558;558;3;0;141;262;2;6;327;0;0;S
4;2015;5;1;1;18;164;1;2;B;224;224;0;0;61;106;1;0;167;0;0;S
4;2015;5;1;1;18;165;1;1;A;615;615;0;0;208;291;6;8;355;0;0;S
4;2015;5;1;1;18;165;1;1;B;644;644;3;0;217;301;4;8;395;0;0;S
4;2015;5;1;1;18;165;1;2;A;714;714;0;0;242;347;6;7;439;0;0;S
4;2015;5;1;1;18;165;1;2;B;772;772;0;0;281;378;9;1;474;0;0;S
4;2015;5;1;1;18;165;1;3;A;594;594;0;0;195;257;7;3;332;0;0;S
4;2015;5;1;1;18;165;1;3;B;818;818;0;0;222;323;4;6;465;0;0;S
4;2015;5;1;1;18;167;1;1;A;238;238;1;0;90;135;1;0;166;0;0;S
4;2015;5;1;1;18;167;1;1;B;795;795;3;0;290;459;11;1;540;0;0;S
4;2015;5;1;1;18;167;1;1;C;892;892;0;0;312;459;6;3;621;0;0;S
4;2015;5;1;1;23;92;3;6;A;448;448;0;0;150;209;3;2;273;0;0;S
4;2015;5;1;1;23;92;3;6;B;521;521;1;0;156;225;9;7;296;0;0;S
4;2015;5;1;1;23;92;3;7;U;764;764;0;0;348;421;1;7;506;0;0;S
4;2015;5;1;1;23;92;3;8;A;381;381;0;0;133;196;2;2;240;0;0;S
4;2015;5;1;1;23;92;3;8;B;462;462;0;0;166;244;0;0;311;0;0;S
4;2015;5;1;1;23;92;4;1;A;610;610;1;0;204;286;8;7;397;0;0;S
4;2015;5;1;1;23;92;4;1;B;642;642;0;0;213;293;4;15;398;0;0;S
4;2015;5;1;1;23;92;4;2;A;471;471;0;0;214;263;4;7;310;0;0;S
4;2015;5;1;1;23;92;4;2;B;520;520;0;0;190;232;8;6;310;0;0;S
4;2015;5;1;1;23;92;4;3;A;445;445;1;0;175;227;9;10;283;0;0;S
4;2015;5;1;1;23;92;4;3;B;525;525;0;0;214;283;6;3;350;0;0;S
4;2015;5;1;1;23;92;4;4;U;841;841;2;0;316;384;5;12;500;0;0;S
4;2015;5;1;1;23;92;4;5;A;592;592;0;0;207;268;6;13;362;0;0;S
4;2015;5;1;1;23;92;4;5;B;610;610;0;0;227;286;3;10;381;0;0;S
4;2015;5;1;1;23;92;5;1;A;310;310;1;0;119;157;1;0;222;0;0;S
4;2015;5;1;1;23;92;5;1;B;212;212;0;0;79;127;1;0;158;0;0;S
4;2015;5;1;1;23;92;5;1;C;399;399;0;0;122;194;11;6;240;0;0;S
4;2015;5;1;1;23;92;5;1;D;66;66;1;0;14;22;1;2;31;0;0;S
4;2015;5;1;1;23;93;1;1;U;531;531;2;0;148;278;11;10;367;0;0;S
4;2015;5;1;1;23;93;1;2;U;718;718;0;0;176;329;9;18;476;0;0;S
4;2015;5;1;1;23;93;2;1;U;827;827;3;0;260;435;26;13;569;0;0;S
4;2015;5;1;1;23;93;3;1;U;541;541;1;0;159;302;9;7;383;0;0;S
4;2015;5;1;1;23;93;3;2;U;649;649;3;0;208;329;1;11;420;0;0;S
4;2015;5;1;1;23;94;1;1;A;427;427;0;0;206;266;1;5;338;0;0;S
4;2015;5;1;1;23;94;1;1;B;442;442;0;0;199;277;2;1;352;0;0;S
4;2015;5;1;1;23;94;1;2;A;215;215;1;0;115;130;1;0;171;0;0;S
4;2015;5;1;1;23;94;1;2;B;235;235;0;0;116;156;3;1;191;0;0;S
4;2015;5;1;1;23;94;1;2;C;155;155;0;0;76;98;0;0;118;0;0;S
4;2015;5;1;1;23;94;1;3;U;752;752;0;0;364;478;8;17;585;0;0;S
4;2015;5;1;1;23;94;1;4;A;893;893;1;0;440;588;15;12;726;0;0;S
4;2015;5;1;1;23;94;1;4;B;763;763;0;0;382;520;2;10;623;0;0;S
4;2015;5;1;1;23;95;1;1;U;598;598;3;0;253;316;2;14;406;0;0;S
4;2015;5;1;1;23;95;1;2;A;413;413;0;0;186;252;6;3;312;0;0;S
4;2015;5;1;1;23;95;1;2;B;476;476;0;0;208;271;4;4;342;0;0;S
4;2015;5;1;1;23;95;2;1;A;458;458;0;0;169;244;8;3;327;0;0;S
4;2015;5;1;1;23;95;2;1;B;630;630;1;0;254;336;6;4;434;0;0;S
4;2015;5;1;1;23;95;2;2;A;658;658;0;0;255;331;5;12;465;0;0;S
4;2015;5;1;1;23;95;2;2;B;862;862;0;0;305;446;7;13;598;0;0;S
4;2015;5;1;1;23;95;2;3;A;669;669;1;0;244;342;7;10;472;0;0;S
4;2015;5;1;1;23;95;2;3;B;877;877;1;0;290;433;14;4;587;0;0;S
4;2015;5;1;1;23;95;3;1;A;366;366;0;0;126;197;2;9;270;0;0;S
4;2015;5;1;1;23;95;3;1;B;552;552;0;0;205;293;8;3;376;0;0;S
4;2015;5;1;1;23;95;3;2;A;409;409;1;0;163;209;7;1;279;0;0;S
4;2015;5;1;1;23;95;3;2;B;568;568;2;0;214;280;4;4;382;0;0;S
4;2015;5;1;1;23;95;4;1;A;432;432;12;0;137;212;2;4;301;0;0;S
4;2015;5;1;1;23;95;4;1;B;492;492;2;0;182;239;4;3;347;0;0;S
4;2015;5;1;1;23;95;4;2;A;138;138;0;0;61;82;2;0;102;0;0;S
4;2015;5;1;1;23;95;4;2;B;176;176;0;0;50;81;1;0;138;0;0;S
4;2015;5;1;1;23;96;1;1;A;635;635;1;0;321;440;6;10;541;0;0;S
4;2015;5;1;1;23;96;1;1;B;570;570;2;0;286;383;8;10;481;0;0;S
4;2015;5;1;1;23;96;1;2;U;775;775;0;0;395;544;5;9;647;0;0;S
4;2015;5;1;1;23;96;1;3;A;517;517;6;0;275;342;6;5;408;0;0;S
4;2015;5;1;1;23;96;1;3;B;191;191;0;0;110;153;2;0;175;0;0;S
4;2015;5;1;1;23;97;1;1;A;453;453;0;0;168;222;3;1;303;0;0;S
4;2015;5;1;1;23;97;1;1;B;479;479;1;0;136;201;5;3;284;0;0;S
4;2015;5;1;1;23;97;1;2;U;749;749;0;0;252;360;8;4;457;0;0;S
4;2015;5;1;1;23;97;1;3;A;526;526;1;0;184;253;9;3;374;0;0;S
4;2015;5;1;1;23;97;1;3;B;494;494;1;0;171;234;3;2;353;0;0;S
4;2015;5;1;1;23;97;2;1;U;756;756;1;0;308;409;22;9;470;0;0;S
4;2015;5;1;1;23;97;2;2;A;420;420;0;0;154;196;5;6;265;0;0;S
4;2015;5;1;1;23;97;2;2;B;461;461;0;0;164;230;4;2;314;0;0;S
4;2015;5;1;1;23;97;2;3;A;588;588;0;0;186;281;5;5;402;0;0;S
4;2015;5;1;1;23;97;2;3;B;554;554;2;0;185;283;5;0;369;0;0;S
4;2015;5;1;1;23;97;2;4;A;452;452;0;0;139;213;2;3;290;0;0;S
4;2015;5;1;1;29;35;1;1;U;763;763;0;0;337;524;6;3;609;0;0;S
4;2015;5;1;1;29;35;1;2;U;846;846;0;0;393;587;7;11;673;0;0;S
4;2015;5;1;1;29;36;1;1;U;659;659;6;0;294;449;4;14;543;0;0;S
4;2015;5;1;1;29;37;1;1;U;226;226;14;0;104;150;3;5;198;0;0;S
4;2015;5;1;1;29;38;1;1;A;706;706;2;0;228;341;5;7;404;0;0;S
4;2015;5;1;1;29;38;1;1;B;751;751;0;0;275;397;4;13;458;0;0;S
4;2015;5;1;1;29;38;1;2;A;573;573;5;0;182;276;6;5;320;0;0;S
4;2015;5;1;1;29;38;1;2;B;567;567;1;0;220;301;3;5;349;0;0;S
4;2015;5;1;1;29;38;1;3;A;536;536;2;0;128;194;2;3;263;0;0;S
4;2015;5;1;1;29;38;1;3;B;534;534;2;0;136;208;4;4;282;0;0;S
4;2015;5;1;1;29;38;1;4;A;517;517;3;0;130;215;1;3;287;0;0;S
4;2015;5;1;1;29;38;1;4;B;598;598;1;0;174;245;6;7;333;0;0;S
4;2015;5;1;1;29;38;1;5;U;943;943;18;0;212;309;12;5;402;0;0;S
4;2015;5;1;1;29;38;1;6;A;324;324;5;0;110;208;1;0;276;0;0;S
4;2015;5;1;1;29;38;1;6;B;936;936;66;0;164;233;7;3;349;0;0;S
4;2015;5;1;1;29;38;2;1;A;850;850;22;0;201;283;4;4;345;0;0;S
4;2015;5;1;1;29;38;2;1;B;570;570;8;0;140;185;3;2;232;0;0;S
4;2015;5;1;1;29;38;2;1;C;587;587;24;0;129;180;6;2;246;0;0;S
4;2015;5;1;1;29;38;2;3;A;489;489;1;0;137;228;5;3;272;0;0;S
4;2015;5;1;1;29;38;2;3;B;496;496;2;0;117;206;9;1;271;0;0;S
4;2015;5;1;1;29;38;2;4;A;909;909;2;0;210;369;11;1;480;0;0;S
4;2015;5;1;1;29;38;2;4;B;846;846;0;0;202;332;7;3;433;0;0;S
4;2015;5;1;1;29;38;2;5;A;750;750;2;0;195;331;10;2;413;0;0;S
4;2015;5;1;1;29;38;2;5;B;815;815;1;0;210;335;9;4;427;0;0;S
4;2015;5;1;1;29;38;2;6;U;874;874;7;0;257;374;7;7;492;0;0;S
4;2015;5;1;1;29;38;2;7;U;927;927;2;0;298;395;10;2;547;0;0;S
4;2015;5;1;1;29;38;2;8;A;648;648;2;0;135;240;3;2;331;0;0;S
4;2015;5;1;1;29;38;2;8;B;615;615;6;0;136;215;3;1;294;0;0;S
4;2015;5;1;1;29;38;2;9;A;653;653;0;0;152;234;8;3;314;0;0;S
4;2015;5;1;1;29;38;2;9;B;674;674;2;0;179;271;5;2;352;0;0;S
4;2015;5;1;1;29;39;1;1;A;906;906;25;0;314;540;4;18;681;0;0;S
4;2015;5;1;1;29;39;1;1;B;457;457;14;0;134;243;10;2;328;0;0;S
4;2015;5;1;1;29;39;1;2;A;832;832;11;0;332;516;8;10;635;0;0;S
4;2015;5;1;1;29;39;1;2;B;547;547;26;0;127;250;1;5;309;0;0;S
4;2015;5;1;1;29;40;1;1;A;612;612;12;0;220;369;1;12;493;0;0;S
4;2015;5;1;1;29;40;1;1;B;497;497;17;0;183;279;5;7;354;0;0;S
4;2015;5;1;1;29;40;1;2;A;541;541;45;0;144;268;7;5;365;0;0;S
4;2015;5;1;1;29;40;1;2;B;483;483;88;0;153;246;6;6;324;0;0;S
4;2015;5;1;1;29;41;1;1;A;510;510;95;0;182;271;1;3;352;0;0;S
4;2015;5;1;1;29;41;1;1;B;469;469;61;0;185;271;7;3;349;0;0;S
4;2015;5;1;1;29;41;1;2;A;397;397;57;0;150;224;2;1;299;0;0;S
4;2015;5;1;1;29;41;1;2;B;582;582;33;0;221;357;2;3;464;0;0;S
4;2015;5;1;1;29;41;1;2;C;726;726;411;0;132;182;2;6;224;0;0;S
4;2015;5;1;1;29;41;1;2;D;725;725;382;0;106;154;2;2;196;0;0;S
4;2015;5;1;1;29;41;1;3;U;847;847;76;0;384;596;4;4;716;0;0;S
4;2015;5;1;1;29;42;1;1;U;620;620;15;0;221;300;2;2;370;0;0;S
4;2015;5;1;1;29;42;1;2;A;607;607;5;0;218;316;3;4;387;0;0;S
4;2015;5;1;1;29;42;1;2;B;650;650;11;0;248;333;4;6;403;0;0;S
4;2015;5;1;1;29;42;1;3;U;902;902;7;0;296;442;3;18;548;0;0;S
4;2015;5;1;1;29;42;2;1;U;716;716;3;0;290;407;7;9;489;0;0;S
4;2015;5;1;1;29;42;2;2;A;700;700;5;0;267;384;5;8;485;0;0;S
4;2015;5;1;1;29;42;2;2;B;788;788;10;0;300;427;7;17;536;0;0;S
4;2015;5;1;1;29;42;2;3;A;690;690;6;0;279;385;2;5;460;0;0;S
4;2015;5;1;1;29;42;2;3;B;575;575;7;0;283;357;2;3;401;0;0;S
4;2015;5;1;1;29;42;3;1;U;552;552;9;0;234;309;3;6;370;0;0;S
4;2015;5;1;1;29;42;3;2;A;786;786;5;0;289;423;16;2;512;0;0;S
4;2015;5;1;1;29;42;3;2;B;892;892;5;0;342;478;6;5;580;0;0;S
4;2015;5;1;1;29;42;3;3;A;555;555;1;0;240;302;3;3;367;0;0;S
4;2015;5;1;1;29;42;3;3;B;637;637;7;0;296;375;5;6;451;0;0;S
4;2015;5;1;1;29;42;3;4;U;658;658;3;0;251;329;4;1;389;0;0;S
4;2015;5;1;1;29;42;4;1;A;663;663;28;0;212;328;5;10;404;0;0;S
4;2015;5;1;1;29;42;4;1;B;729;729;14;0;260;376;11;4;461;0;0;S
4;2015;5;1;1;29;42;4;2;A;788;788;51;0;220;333;1;8;440;0;0;S
4;2015;5;1;1;29;42;4;2;B;551;551;59;0;139;230;3;1;307;0;0;S
4;2015;5;1;1;41;21;4;1;U;871;871;1;0;279;355;18;25;423;0;0;S
4;2015;5;1;1;41;21;4;2;A;488;488;3;0;141;215;4;5;262;0;0;S
4;2015;5;1;1;41;21;4;2;B;551;551;0;0;156;230;4;6;297;0;0;S
4;2015;5;1;1;41;22;1;1;A;590;590;1;0;259;358;3;0;445;0;0;S
4;2015;5;1;1;41;22;1;1;B;516;516;1;0;208;298;3;3;375;0;0;S
4;2015;5;1;1;41;22;1;2;A;510;510;4;0;236;303;3;2;376;0;0;S
4;2015;5;1;1;41;22;1;2;B;423;423;0;0;176;230;3;1;287;0;0;S
4;2015;5;1;1;41;22;2;1;A;594;594;0;0;279;370;2;3;452;0;0;S
4;2015;5;1;1;41;22;2;1;B;564;564;1;0;237;326;5;0;402;0;0;S
4;2015;5;1;1;41;22;2;2;A;552;552;0;0;219;325;5;1;408;0;0;S
4;2015;5;1;1;41;22;2;2;B;533;533;0;0;188;281;2;4;383;0;0;S
4;2015;5;1;1;41;23;1;1;U;568;568;0;0;262;344;7;16;425;0;0;S
4;2015;5;1;1;41;23;1;2;A;482;482;2;0;198;246;8;8;315;0;0;S
4;2015;5;1;1;41;23;1;2;B;471;471;7;0;200;258;3;10;326;0;0;S
4;2015;5;1;1;41;23;1;3;U;809;809;8;0;350;439;9;11;541;0;0;S
4;2015;5;1;1;41;23;1;4;A;587;587;3;0;197;273;2;9;350;0;0;S
4;2015;5;1;1;41;23;1;4;B;539;539;0;0;203;260;9;19;325;0;0;S
4;2015;5;1;1;41;23;1;4;C;551;551;3;0;194;253;5;11;324;0;0;S
4;2015;5;1;1;41;23;2;1;U;784;784;5;0;295;393;2;15;490;0;0;S
4;2015;5;1;1;41;23;2;2;A;453;453;8;0;184;257;1;6;305;0;0;S
4;2015;5;1;1;41;23;2;2;B;557;557;1;0;220;301;3;9;371;0;0;S
4;2015;5;1;1;41;23;2;2;C;531;531;1;0;217;294;4;13;366;0;0;S
4;2015;5;1;1;41;23;2;3;A;506;506;5;0;158;236;8;2;309;0;0;S
4;2015;5;1;1;41;23;2;3;B;590;590;4;0;186;261;6;3;337;0;0;S
4;2015;5;1;1;41;23;2;3;C;566;566;4;0;234;300;2;6;369;0;0;S
4;2015;5;1;1;41;24;1;1;U;733;733;2;0;266;388;3;15;480;0;0;S
4;2015;5;1;1;41;24;1;2;U;639;639;2;0;181;282;5;5;384;0;0;S
4;2015;5;1;1;41;24;2;1;U;788;788;0;0;242;350;3;9;469;0;0;S
4;2015;5;1;1;41;24;3;1;A;465;465;0;0;158;220;5;2;292;0;0;S
4;2015;5;1;1;41;24;3;1;B;536;536;1;0;174;272;2;7;339;0;0;S
4;2015;5;1;1;41;24;4;1;A;663;663;0;0;164;253;7;8;357;0;0;S
4;2015;5;1;1;41;24;4;1;B;731;731;0;0;198;298;6;9;406;0;0;S
4;2015;5;1;1;41;24;4;2;A;556;556;0;0;157;246;4;5;335;0;0;S
4;2015;5;1;1;41;24;4;2;B;552;552;1;0;185;268;6;5;337;0;0;S
4;2015;5;1;1;41;24;4;3;A;723;723;0;0;228;308;5;4;421;0;0;S
4;2015;5;1;1;41;24;4;3;B;737;737;0;0;256;344;8;4;436;0;0;S
4;2015;5;1;1;41;24;4;4;U;764;764;0;0;271;396;7;5;482;0;0;S
4;2015;5;1;1;41;24;4;5;A;478;478;0;0;147;204;2;2;286;0;0;S
4;2015;5;1;1;41;24;4;5;B;506;506;0;0;173;263;6;1;300;0;0;S
4;2015;5;1;1;41;24;4;6;A;619;619;1;0;171;251;9;3;354;0;0;S
4;2015;5;1;1;41;24;4;6;B;587;587;0;0;159;246;3;3;345;0;0;S
4;2015;5;1;1;41;24;4;7;A;687;687;0;0;182;274;7;5;377;0;0;S
4;2015;5;1;1;41;24;4;7;B;699;699;0;0;203;297;4;6;384;0;0;S
4;2015;5;1;1;41;24;5;1;U;896;896;4;0;274;411;9;12;521;0;0;S
4;2015;5;1;1;41;24;5;2;U;773;773;0;0;258;382;6;8;478;0;0;S
4;2015;5;1;1;41;24;5;3;A;518;518;0;0;163;220;8;3;306;0;0;S
4;2015;5;1;1;41;24;5;3;B;525;525;0;0;161;233;5;1;301;0;0;S
4;2015;5;1;1;41;24;5;4;A;462;462;0;0;145;213;5;1;290;0;0;S
4;2015;5;1;1;41;24;5;4;B;557;557;0;0;173;253;7;6;347;0;0;S
4;2015;5;1;1;41;24;5;4;C;580;580;0;0;202;293;8;2;376;0;0;S
4;2015;5;1;1;41;24;5;5;U;889;889;2;0;237;366;9;11;531;0;0;S
4;2015;5;1;1;41;24;5;6;A;476;476;0;0;139;193;4;3;264;0;0;S
4;2015;5;1;1;41;24;5;6;B;491;491;0;0;129;176;1;2;258;0;0;S
4;2015;5;1;1;41;24;6;1;A;450;450;0;0;166;228;0;0;328;0;0;S
4;2015;5;1;1;41;24;6;1;B;476;476;0;0;172;233;1;0;348;0;0;S
4;2015;5;1;1;41;24;6;2;A;443;443;5;0;75;114;2;7;132;0;0;S
4;2015;5;1;1;41;24;6;2;B;577;577;5;0;110;134;3;3;198;0;0;S
4;2015;5;1;1;41;24;6;2;C;605;605;8;0;105;148;1;0;200;0;0;S
4;2015;5;1;1;41;24;6;3;A;492;492;6;0;87;119;1;2;154;0;0;S
4;2015;5;1;1;41;24;6;3;B;639;639;9;0;115;161;4;1;213;0;0;S
4;2015;5;1;1;41;24;6;3;C;552;552;2;0;94;124;4;1;177;0;0;S
4;2015;5;1;1;41;24;6;4;U;822;822;2;0;250;381;8;10;507;0;0;S
4;2015;5;1;1;41;25;1;1;A;497;497;1;0;177;241;3;19;323;0;0;S
4;2015;5;1;1;41;25;1;1;B;563;563;4;0;199;268;3;18;378;0;0;S
4;2015;5;1;1;18;168;1;1;U;824;824;5;0;377;497;4;11;652;0;0;S
4;2015;5;1;1;18;170;1;1;U;387;387;44;0;142;203;1;3;276;0;0;S
4;2015;5;1;1;18;171;1;1;U;563;563;10;0;202;327;4;11;419;0;0;S
4;2015;5;1;1;18;171;1;2;A;685;685;2;0;297;428;3;16;534;0;0;S
4;2015;5;1;1;18;171;1;2;B;897;897;3;0;382;556;11;22;689;0;0;S
4;2015;5;1;1;18;173;1;1;U;749;749;19;0;300;415;12;3;477;0;0;S
4;2015;5;1;1;18;173;1;2;A;691;691;16;0;208;350;12;11;427;0;0;S
4;2015;5;1;1;18;173;1;2;B;719;719;9;0;223;330;15;3;416;0;0;S
4;2015;5;1;1;18;173;1;3;A;631;631;14;0;204;311;7;5;396;0;0;S
4;2015;5;1;1;18;173;1;3;B;680;680;6;0;218;326;3;6;403;0;0;S
4;2015;5;1;1;18;173;1;4;U;841;841;157;0;258;351;2;2;446;0;0;S
4;2015;5;1;1;18;173;1;5;A;701;701;9;0;257;359;5;6;429;0;0;S
4;2015;5;1;1;18;173;1;5;B;639;639;6;0;233;335;6;8;418;0;0;S
4;2015;5;1;1;18;173;1;6;A;832;832;21;0;254;371;2;10;490;0;0;S
4;2015;5;1;1;18;173;1;6;B;918;918;9;0;324;451;2;21;548;0;0;S
